,growth_factor_fmp,inflation_factor_fmp,real_rates_factor_fmp,credit_factor_fmp,currency_factor_fmp,liquidity_factor_fmp,tail_risk_factor_fmp,growth,inflation,real_rates,credit,currency,liquidity,tail_risk
1996-03-31,0.347921123,1.911404698,0.691574568,-1.359356192,-0.012772206,-5.243832033,-1.82367809,0.387470338,-0.467779367,0.278943147,-0.466638413,-0.331265971,-0.969819463,-1.357081739
1996-04-30,-0.28424667,1.384028776,0.868327857,0.181058043,-0.470483042,-1.870557482,-3.083023671,0.918595071,-0.155675111,0.423658758,-0.711190167,2.052004014,-1.026186555,-0.687451443
1996-05-31,-0.331732795,-1.333146033,0.593347071,0.028967949,-0.700811303,-0.32021147,0.956291381,-0.072903803,-0.778374822,0.064596716,-0.969528539,-0.157692746,-1.00261134,-1.425840355
1996-06-30,-5.076899851,1.371350182,-0.071167821,-0.080546098,-0.237778153,-5.152913595,-1.256594802,1.711764165,-0.776418396,-0.528751023,-0.221302838,-0.10634455,-0.990141903,-1.068239966
1996-07-31,0.165861686,-1.741732809,0.572173054,1.731426391,-0.943213854,1.598356501,3.196615017,-1.479644105,-0.774476662,0.431186497,-0.338393318,-0.425873604,-0.651200056,0.011018909
1996-08-31,0.287095509,-0.844534704,0.623373733,-1.283297279,-0.550615577,-0.217879787,0.503220184,0.723202413,-1.083706368,0.380062655,0.074521093,-0.048350624,-1.234742507,-0.474210616
1996-09-30,-3.576667151,1.421418014,-0.644918036,0.310460814,-0.493663167,-7.435788352,-2.906660326,-0.189410356,-0.457182401,-0.816855534,0.612624598,0.805984601,-1.204654507,-0.971260309
1996-10-31,1.306301502,1.169090625,-1.396017722,0.392508388,0.235180538,-3.858504353,-0.807055374,-0.227135293,-0.456328258,-0.676229036,-0.13103603,-0.390719448,-0.897176826,-0.564271593
1996-11-30,-1.26889207,1.563163151,-1.105246432,-1.274893401,-0.692220547,-8.801361136,-2.326507946,0.95275388,-0.455478888,-0.573885902,0.378987759,-0.005822805,-0.736248668,-0.45578548
1996-12-31,-0.927321005,0.523477797,1.114704806,-0.178553426,0.203805454,0.430782632,-0.439884421,0.836082019,-0.454634245,1.299431496,-0.159210744,0.734175281,-0.336947023,-0.158108506
1997-01-31,3.786301406,-1.033079221,-0.139950383,-2.385828799,3.29199701,3.649872428,-1.428287904,-0.537155717,-0.767134622,-0.254639004,-0.430669103,2.823432867,0.526060958,1.318707186
1997-02-28,4.626556383,-3.673079737,0.218323784,-0.487962919,-0.745104984,10.78148907,3.104306985,-0.269193474,-0.765273907,0.0848531,-0.039072573,1.184525236,-0.039012861,0.541217416
1997-03-31,0.327703244,1.349364756,1.131501436,0.335875014,1.002411233,-1.621279809,-1.380604332,0.26617498,-1.076485948,0.83994844,-0.1111593,-0.273397687,0.567328222,-0.251900609
1997-04-30,-2.665294934,-0.090837362,-0.5901192,-0.647566823,0.280529258,-6.058238869,-0.946996685,-0.040374494,-1.072959974,-0.788356579,0.177547502,2.225393422,0.1495638,-0.544354906
1997-05-31,-1.009135004,-0.252370394,-0.133615697,-0.588786595,-2.797941252,-5.344249402,-0.573558612,0.916677258,-1.381446156,0.041742227,0.616411291,-0.894644506,1.037969089,-1.370008727
1997-06-30,-1.290026224,-2.871476032,-0.202746645,-1.178119819,-0.113848581,2.643830948,0.879267581,-0.464658948,-0.751303012,-0.377920036,-0.028591544,0.9817328,0.259442608,1.019519561
1997-07-31,1.550135932,-0.582453591,-2.150884912,-2.326442377,2.200571669,-3.931307596,-0.210505383,1.06946311,-1.062269354,-0.973766115,-0.026273811,2.830737764,0.109241078,1.310196779
1997-08-31,-2.465441569,0.268382001,1.144295308,-0.587506888,1.87768737,-4.883881284,4.271341324,-0.543596769,-0.746194758,0.943123943,-0.147885728,0.58419629,0.710705783,0.877674531
1997-09-30,-2.654711083,0.343491442,-0.608426376,-0.24654689,-2.515826732,-4.884161944,-0.877013558,-0.925729561,-0.744458075,-0.554577902,0.206077114,-1.896558933,0.345616539,0.02940408
1997-10-31,-2.535014609,2.106140146,-0.990329226,2.817371384,1.939766027,-14.60326821,-0.146928855,0.95706239,-0.742733473,-0.634122777,0.269850643,0.664775338,0.711209847,1.40258708
1997-11-30,-1.76379133,-2.806081273,0.145013874,0.889670623,0.819769331,-3.118794443,0.698880133,-0.274027334,-1.054360632,0.110897539,0.060408237,2.348565008,-0.240242525,0.768425585
1997-12-31,-0.023264802,-2.356159876,0.001545891,-0.608614152,1.797694549,2.777122093,0.974004522,-0.465876371,-1.051062468,-0.033472891,-0.56019037,2.950960852,-0.138342238,1.348884582
1998-01-31,-1.660290089,-1.534575936,-0.630033582,-0.442231575,-0.022811967,-5.623825615,3.2559365,-0.272523102,-1.047795093,-0.445202437,0.809106768,0.976128992,1.416292053,1.200162642
1998-02-28,-1.680473042,-0.544044619,0.904776077,0.628052605,-3.18608523,1.428941723,-3.427678527,-0.349217528,-1.35687238,0.324496423,-0.116311368,-1.132911701,0.635555978,1.298321578
1998-03-31,0.250986855,-0.010940846,0.130696519,-1.189679114,-0.878406552,-0.151336318,-1.071892304,-0.001028624,-1.351217124,0.048458131,0.307019076,1.227409193,-0.16489829,-0.851811506
1998-04-30,-0.608354142,-1.332058218,0.308894046,0.515290376,-1.692619524,0.329882363,1.500161375,-0.271813357,-1.034043321,0.070041791,0.421158232,-1.010019365,0.264487579,-1.597238052
1998-05-31,-1.682316641,-0.483365727,-0.492787485,1.107871251,2.397706505,-9.577654352,1.388178539,-0.503673803,-0.718458715,-0.418441274,-0.332024653,2.578609147,-0.07467852,0.794334612
1998-06-30,-1.210944148,1.50005052,-0.729332469,2.647147748,-0.519245422,-12.46441435,-1.769184311,-0.773743959,-1.02956359,-0.153704038,-0.095417108,2.426105012,-0.000584975,0.585161416
1998-07-31,3.308927177,-0.309246385,0.398436005,2.368163061,-0.139259475,5.334507868,-2.596324904,0.119935462,-0.713811972,0.124118011,0.384189161,0.52663156,0.418184406,0.471512315
1998-08-31,8.038261571,8.172832733,-2.544062805,11.74629245,3.982712955,-14.03753702,-6.456359964,0.042035392,-1.025157217,-1.100152745,1.397235491,2.36910531,-0.084344138,2.225995885
1998-09-30,-4.756273946,4.006040083,-1.409383216,0.792002213,-4.559338944,-5.725127637,-2.186374733,-0.230446493,-1.022123366,-1.087199257,4.129138196,-3.709129929,0.777010968,2.128822278
1998-10-31,-4.119078734,-3.492508755,1.444492732,-0.371662503,-4.580488233,0.901597193,-0.502488512,0.003727918,-0.706234977,1.343970277,2.911880525,-2.955360261,0.168353784,1.380523789
1998-11-30,2.484091585,-5.997589801,0.46656974,-1.29454206,-0.415810511,10.50950583,2.85129698,-0.191419551,-1.017831599,-0.088491732,-3.225406663,2.218380637,-0.556235361,0.495613805
1998-12-31,-4.444536589,-0.02064529,0.455772229,0.024290624,-2.047013825,-9.421374755,-0.740375205,-0.54267961,-0.701758117,-0.115691824,-0.154545293,0.005542928,0.235843369,0.091905568
1999-01-31,0.314843907,-0.819852417,-0.247471859,-1.374171901,1.453127574,-2.982173304,0.925060476,1.487828003,-0.700263873,-0.186080239,-0.669577488,0.755200396,1.78294364,-1.351687336
1999-02-28,3.668213062,-1.112914491,1.821958593,-1.363357778,2.248920726,8.273168634,1.615695767,0.431071179,-1.325084459,1.495537469,-1.854139789,2.759759509,0.952448492,0.702992915
1999-03-31,-3.463289482,8.856909941,-0.189879354,-1.019607572,-0.655100533,-9.869102795,-10.23250518,0.27402049,-1.007503019,-0.512548083,-0.299127208,-0.179893791,-0.008222103,0.998686595
1999-04-30,3.035889326,0.155068508,-0.001517091,-3.352406598,-0.258741532,6.512154563,-0.510172484,-0.039600153,0.878347952,0.26201637,0.23933469,-0.711854707,-0.188030175,-0.310555783
1999-05-31,-6.566044504,-2.926107102,1.877706911,-0.771233957,1.364463495,2.725587065,3.112325404,0.783180736,-1.007443557,0.576036295,-1.015554015,1.685092641,0.434264405,0.531475549
1999-06-30,2.985287626,2.382302058,-0.066342256,-2.362619999,-0.074746081,-0.47016578,-4.182065999,0.585633128,-1.317107448,0.207804398,-0.116116727,-0.877384782,0.119039796,0.731875434
1999-07-31,-0.276921871,1.451204739,0.322873736,-0.064996351,0.04365835,-3.653149988,-0.463967502,-0.867193808,-0.059261656,0.092734318,0.674284008,-0.880457132,-0.32862846,-0.498992511
1999-08-31,3.389773526,1.880996773,-0.137717738,-1.281752017,1.065560929,-0.745202675,-1.088383942,0.469469479,-0.687605989,0.037600627,0.47155525,0.661381948,-0.249133823,-1.26135356
1999-09-30,1.254019273,1.214962211,-0.200940376,1.495762182,-3.78861097,1.903874816,2.315640282,0.861167739,-0.057293829,-0.299902757,1.174340357,-1.179874305,0.563874816,0.777645811
1999-10-31,-2.022067477,-4.165341462,0.558438303,-2.130980047,-1.269703326,0.928234769,3.477586526,0.073169419,-0.686996056,0.201309881,0.389602878,0.79512223,2.051648443,-0.864526253
1999-11-30,0.131417113,-0.921588311,0.476048494,-2.279422607,1.012873135,4.000273314,-0.740108292,0.348772929,-0.685593376,0.370274085,-2.150589364,1.926949867,0.544609205,-0.603558461
1999-12-31,-0.364879348,-1.01083579,0.979482948,-2.755379593,-1.698991681,1.386247125,-1.515767601,-0.125029918,-0.684199259,0.512823169,-1.040943738,-0.926053892,-0.199901067,-1.378109746
2000-01-31,-1.120634662,2.082795105,0.321615815,-1.30534296,2.949893327,2.322044499,0.000843085,-0.440720673,-0.367367234,0.438639431,-1.935200524,2.836111066,0.331681353,1.449127608
2000-02-29,-2.70579598,1.640968455,-0.317109626,-1.283749043,0.001416646,-0.746300564,-0.198978933,-0.360963318,-0.050661752,-0.854554706,0.494929473,0.729607556,1.178572609,0.715593249
2000-03-31,-1.244135989,-1.952261112,-0.906933879,-0.439883013,-1.267967499,-7.251066032,-0.051636023,-0.360402301,0.582410746,-0.942914252,2.66136961,-0.148497385,1.841043003,0.684193817
2000-04-30,0.084578337,-0.742689679,0.435674985,-0.733463512,3.459886621,-1.158179912,2.879902059,-0.082441806,-1.63087155,0.893917377,2.499645655,3.069788695,0.419885704,-0.190059015
2000-05-31,-3.695496135,5.536194934,0.18662973,-0.37214472,0.447724235,-11.14145012,-3.164727594,-0.598036035,-0.679615654,-0.087975361,1.969099496,1.153553051,0.705170346,-0.089803293
2000-06-30,-1.823483356,-0.377149716,-0.567657061,-1.049039005,-2.616215238,0.451956457,1.83994231,-0.71589913,0.586769723,-0.801396603,-0.47051145,-2.116902528,0.869585191,-0.441182302
2000-07-31,1.996825862,-4.544091281,-0.092658584,-0.722823923,2.772265018,5.40931897,4.827502378,0.437834053,-0.364118239,0.633719045,-0.882123988,2.099396705,-0.327517139,-0.330191877
2000-08-31,-1.52243483,3.034783899,-0.916807187,-2.717838237,0.584462188,-9.441955596,-1.801793625,-1.033788458,-1.31182602,-0.733141639,0.511513493,2.187077643,0.124278799,-0.403661588
2000-09-30,1.681829266,-0.720645062,0.11935146,0.591820791,2.106082899,1.332017699,3.088601654,-0.077317818,0.273830649,0.375714671,1.516829438,1.551557241,0.701061199,0.00590402
2000-10-31,-2.341010774,-0.043816777,-0.095650931,0.717805364,1.923257043,-5.22856507,0.359163468,-0.39591856,-0.6776617,-0.004929115,0.687924722,2.875059822,0.275046419,-1.423128775
2000-11-30,-1.660804791,3.349889618,-0.892484085,0.552217715,1.203274259,-3.753530227,1.068330347,-0.076230091,-0.676334252,-0.728574774,1.066937852,-0.640927087,1.081899523,-0.443590134
2000-12-31,-2.956626294,0.516109422,-0.426528435,0.339906076,-2.242430491,-0.560177347,0.325135196,-1.825574103,-0.67501458,-0.715932978,1.365223767,-4.832930485,-0.148722339,0.153811438
2001-01-31,1.821696073,-1.634585149,0.106267311,-0.607694901,-0.246062178,7.789426292,-1.498651899,-0.62814363,0.597126892,1.061263465,-1.495366264,0.582068224,0.853259047,2.123353521
2001-02-28,-0.169465196,-0.653066986,-0.170724162,0.699126003,2.851812162,5.796713808,4.325881344,-0.069344009,-0.675882741,-0.968406656,-0.086347276,2.200553233,0.545589901,-0.459524543
2001-03-31,-1.130558687,-0.127602767,0.060717425,0.787872939,4.175401548,0.775740139,2.261230115,0.409549511,-0.992067366,0.396127325,1.818606582,4.427991371,0.723766439,0.554570329
2001-04-30,-1.164073146,0.189001424,0.985422377,-2.155709359,-2.51029723,-6.361048894,-1.27649251,-0.150323005,-0.67195312,0.853950975,-0.500265682,-1.216005438,1.347608886,-0.300743627
2001-05-31,0.413120483,-3.003118595,0.365746949,-0.551842252,0.770572017,7.342373124,3.107175222,-0.549949174,0.28479203,-0.243480411,-2.304022932,1.6946077,0.169740218,-0.977506869
2001-06-30,-2.192192861,-4.589993606,0.665267073,1.042056446,-0.674403769,7.261692505,4.973801985,0.771551052,-0.672238869,-0.238685841,0.149798664,0.085623127,1.39813378,-0.442346482
2001-07-31,-1.68682422,-0.108652385,-1.091079198,1.107105265,-0.180413538,-4.105575049,1.497754301,0.129514865,-1.938654452,-0.799582647,0.778969609,-0.911086358,0.509565197,-0.302504546
2001-08-31,-0.337690746,-0.364806403,0.004624787,2.636400495,-1.649143035,5.633738982,1.478516446,1.130328108,-1.297062769,-0.252466497,0.810723684,-2.573674923,0.375327715,-0.098596536
2001-09-30,-0.819143327,-3.935840689,-0.122369406,3.054762049,0.479475205,6.379504285,8.356755918,-0.034085934,-0.024189089,-0.800808518,4.558374116,2.438661317,0.011159799,0.910687384
2001-10-31,-1.07364378,0.657121414,-1.290397111,0.606163519,1.182555633,1.975042216,-2.960514092,-2.149029735,-2.236819028,-0.197624885,3.51E-05,0.829551972,-0.308794326,0.846626235
2001-11-30,5.022487451,-3.353730194,1.380457827,-2.89102649,-0.688503967,5.487855807,0.334315817,1.327381662,-1.595503589,1.579453233,-1.376830555,0.351791099,-0.250324779,0.496308546
2001-12-31,0.041288068,1.230646706,1.254614065,0.450136591,-0.763630696,3.9935014,-2.974421773,0.487145756,-1.588180002,0.124399665,-3.743888159,1.546891928,0.002155567,0.048820288
2002-01-31,3.188485688,-0.61357071,-0.064000921,0.46120427,1.057590948,8.239307114,0.268854769,0.885225552,-0.640004877,-0.385693754,-1.360557127,0.641566781,0.131007792,-0.487636702
2002-02-28,-0.480796891,2.775908748,-0.291761519,0.024958878,-0.961538996,-0.003873575,-1.207963067,1.281066179,-0.63884074,-0.286801124,0.651900441,-1.128345794,0.67561383,-1.898866597
2002-03-31,-1.461970888,6.067714079,1.269274939,-2.42525375,-1.425349711,-9.828096871,-5.602957115,0.679910801,-0.322229723,1.416054193,-1.396365883,-1.160459484,-0.430964922,0.117841361
2002-04-30,-1.332893529,1.003398627,-0.832606125,1.315351324,-0.805723602,4.276553851,0.643872146,-0.000413102,-0.005703074,-1.434361937,-0.565635987,-2.983097125,0.033180827,-0.340615128
2002-05-31,-0.344079283,-1.35305826,0.480386703,2.237625593,-3.430867025,1.718495395,1.395621214,0.279695542,-0.954141788,0.337171701,-0.091823861,-4.199050327,0.549624896,0.968925104
2002-06-30,0.564972622,1.728413373,-1.015378139,2.239503084,0.632048031,-2.365406312,0.48584694,0.199192991,-0.951813729,-0.403230644,1.369956201,-2.883539323,0.222095048,-0.264984461
2002-07-31,-1.854010153,0.886829901,-0.75075482,2.949016057,2.300664575,1.725752029,0.84550886,-1.362359234,-0.63367811,-0.685135955,1.95415835,1.652864902,1.273465088,0.897687966
2002-08-31,-0.350116699,1.166817191,-1.522425126,0.572747639,-1.200702172,-1.465324609,-0.311188581,0.041917318,-0.315992235,-0.292111628,1.208581455,-0.535319936,1.079698262,0.687458907
2002-09-30,-0.930367254,2.032746923,-1.531632629,2.436280171,1.927840615,2.25058857,3.171198239,0.081987404,-0.632475318,-0.859403388,1.921254407,-0.12517013,-0.054690519,-0.755584852
2002-10-31,2.662788803,-2.885058641,0.718636424,-2.541497607,-1.104256934,0.817924453,0.37385152,-0.600815964,-0.631355818,1.035187599,0.394500078,-1.443548353,0.566292963,-1.136804517
2002-11-30,-0.260081696,-2.564111647,0.817984205,-2.651751133,-1.514073062,0.278497174,1.476362053,-0.197968081,-0.630242245,0.565715318,-1.931726561,-1.646443884,0.070688136,-0.326260856
2002-12-31,-4.999787275,3.402709511,-0.976626038,1.972169647,-3.229511279,-2.256453795,1.111958867,1.249057997,-0.629134548,-1.349041131,-1.052862371,-4.225508227,-0.250297774,1.354760547
2003-01-31,2.94909421,2.257885191,0.775966258,-1.53567048,-0.774987392,-0.261836486,1.079147366,-0.120276757,0.008014613,0.662725385,-1.72057225,-1.77037089,0.271545738,1.793794847
2003-02-28,-2.842943979,4.55522877,-1.507914567,-1.174167143,2.150419223,-8.182607995,-2.228597793,-1.004973672,0.326543334,-0.748239876,-0.60220239,-0.752262223,0.879374583,1.053650223
2003-03-31,-1.268166809,-3.478629082,0.919069134,2.806474001,-0.944920929,1.662696521,1.083088702,-1.00244557,-0.630374399,0.75071699,-0.170108614,0.020458938,0.531402218,0.305418297
2003-04-30,-0.416509663,-3.436134478,0.327226695,-1.103428367,-3.550287909,0.902599318,0.128377188,-0.07480139,-2.524291082,0.062271655,-2.905863174,-3.073925515,-0.380520141,0.450076919
2003-05-31,0.100834226,2.041921078,-1.865244945,0.038305301,-4.157307684,-1.243414931,-1.807261198,1.17344099,-1.878767985,-1.340947933,-0.825269167,-2.721315857,0.995985832,0.821998765
2003-06-30,-0.708487267,-0.215880817,0.486162957,-0.120819064,0.450815404,0.392848996,-2.177179118,0.003015655,-0.927398183,0.806790601,-0.566972795,0.460905687,0.597097858,-0.636683361
2003-07-31,5.516439611,0.245393313,2.320322481,-1.981240794,0.308504013,5.165729385,-1.788259462,0.809544383,-0.294079038,2.467829856,-1.48684373,1.431527456,0.50281311,0.971740742
2003-08-31,-0.954113903,1.019733123,-0.303323738,0.298156726,-2.037125229,2.526192718,-1.775457762,0.888425121,0.022714073,-0.915162392,-0.285022511,0.79271532,0.652017786,0.279068487
2003-09-30,1.317608127,-2.028559255,-1.505894911,1.951321386,-2.904792334,2.660992009,2.54374014,-0.324259137,-0.294106207,-1.532447218,0.008812519,-5.168220081,0.196481096,0.446773901
2003-10-31,7.019830851,-0.312785594,0.078693011,-2.402515067,-0.103650701,3.21741214,-1.801728392,1.129925255,-1.55778834,1.702440229,-0.906314929,-0.577359574,0.146986609,0.070767954
2003-11-30,-1.270889164,0.761859199,0.349690663,0.035782554,-3.369761494,-5.213590504,-0.439718409,1.287571375,-0.921672781,-0.445732188,-0.593554788,-3.313424246,-0.292333051,0.572220193
2003-12-31,3.849476245,0.87397801,-1.058990922,-2.655674256,-1.280083646,4.276093939,-0.145487458,0.67982148,-0.287157081,-0.366603162,0.01891687,-2.513045388,-0.107846193,0.915579044
2004-01-31,2.569398124,0.969391475,-0.76600103,0.846939472,0.157450611,-1.782283658,-3.026335297,0.274839936,0.03023103,-0.152865599,-0.020395775,1.019735665,-0.031531548,-0.662358478
2004-02-29,3.086255502,1.594663873,-1.162286292,-1.738679943,0.666647098,-1.001885945,-1.364031053,-0.372769219,-0.604390545,-0.326221235,-0.180449552,-1.084501632,-0.159536391,-0.781713567
2004-03-31,-1.422929836,0.065664522,-0.263353717,0.460754199,-1.910976454,3.106148409,1.659326242,0.275680278,-0.60339032,-0.061552529,0.34675945,-0.967394145,-0.095662015,-0.697166605
2004-04-30,-5.555115574,0.795177164,2.112347944,-0.854483974,3.340182344,-11.0314283,-0.794179991,-0.008484336,-0.602395048,1.791458117,-0.691785404,3.922282338,0.16770895,1.312720439
2004-05-31,3.449074247,2.273753841,-0.599903418,-0.069168973,-0.656664578,-2.064731163,-1.870742448,0.316261593,0.034667168,-0.452253585,0.105913002,-2.020597934,0.092300674,-0.402140073
2004-06-30,2.290039829,-1.308469004,-0.192562504,0.514646018,-0.23285719,2.35048487,-0.05631815,-0.374957795,0.034625426,-0.390039755,-0.198101758,-0.186461859,0.555677341,-1.214130556
2004-07-31,-0.281451582,1.122448796,-0.522381105,-1.186347469,1.812279845,-1.089867393,1.325406447,-0.252436078,-0.921291059,-0.136267081,0.464401242,0.920788321,-0.177193089,-1.365562093
2004-08-31,-0.542367178,-2.068840375,-0.715587019,2.108011126,-2.617050472,4.901332184,1.283486677,-0.577739918,-0.919251074,-0.87245158,0.107598,-0.764110316,0.146688352,-0.38407927
2004-09-30,5.01016798,2.689222564,-0.72651966,-2.544001717,0.017532414,1.642283565,-1.530543574,-0.454646759,-0.280010418,0.331283193,-0.302280927,-2.587420613,-0.065771217,-0.970641035
2004-10-31,-4.264360691,0.967807793,-0.029348238,0.999110002,-3.015319497,-3.224403248,-1.292976401,-0.453991396,0.35909237,-0.213300941,0.138771815,-3.482352434,-0.283465206,-1.622994427
2004-11-30,2.387681389,-1.630511225,0.788497715,0.346956533,-4.55699099,5.394557513,-0.451056067,-0.045042065,0.358610468,0.920230062,-1.000161358,-4.308819521,-0.00606896,1.234383617
2004-12-31,2.824682099,-3.629616889,-0.56446913,-0.132573038,-0.981678571,4.268582414,1.287343908,0.40471995,-1.239936076,-0.409435318,-0.160310658,-1.347044657,0.268439975,-1.045575655
2005-01-31,-1.40283405,1.306111019,-0.621488254,-1.460529581,3.358036866,-0.08778966,-0.264548669,-0.598308134,-1.55385854,-0.310448392,-0.630222965,2.907578057,0.65876704,0.44733486
2005-02-28,1.993084793,1.896642643,0.352289678,-0.597083294,-2.176910755,1.253569137,-3.082337633,-0.31082937,0.044646155,0.571098346,-1.65064938,-2.144858107,0.000625932,-1.429640657
2005-03-31,-0.16081983,1.843222844,-0.182657163,-1.144613527,2.534358779,-6.683167658,0.378462683,0.632382404,0.044593495,0.097380805,0.573425406,2.483275865,0.42835107,-0.463319069
2005-04-30,-0.248617261,-2.546457391,-0.497713985,2.255780422,-0.246079201,6.115017869,2.193614037,-0.865392948,-0.275526299,-0.869428979,1.330327858,-0.493882943,0.490934259,-1.189177425
2005-05-31,-0.035381412,-0.589733681,-0.63965582,-0.892023367,1.931833955,-0.032368868,-1.152824671,-1.068172329,-1.552541254,-0.232785637,0.901115152,3.656713921,0.066848543,-0.661411871
2005-06-30,-0.932089172,0.872739117,-0.368910194,-1.002101562,-0.303472985,1.89234154,-0.140187987,0.08222617,-0.910023098,0.132924239,-0.247054031,0.812768728,-0.063459246,-1.244226562
2005-07-31,1.309611089,1.326653114,0.82904027,-2.353186577,-0.04997545,-1.31353111,-2.552303769,-0.041137286,0.690514175,0.722110334,-1.062491586,0.033567546,0.128174375,-0.7826415
2005-08-31,-1.505665318,4.603547692,-1.148595332,-0.672475771,-0.381137934,-6.327009472,-2.750815169,0.226290728,0.689326928,-0.96067388,-0.156899892,-1.935599293,0.293918515,-0.839255498
2005-09-30,0.755127965,1.96076725,0.778005815,-0.988490715,-1.447083708,3.930423465,-2.301007236,1.417001944,3.212031635,1.144149734,0.889568069,1.165407368,0.421542606,0.079770237
2005-10-31,3.7357371,-3.563747622,0.677338374,0.119759585,1.573118821,5.407396986,4.170933765,-0.127188929,-0.593669489,0.094129158,-0.22172328,1.047894306,1.273655748,0.099064098
2005-11-30,4.467854507,-1.667545877,-0.342853013,-1.694728509,-0.666257599,5.906500064,1.355531387,-0.106449238,-2.787104843,-0.273389669,0.636513794,0.805168375,0.316191744,-0.899610746
2005-12-31,3.456108582,-0.677528755,-0.610937073,-0.73848821,-1.176182923,5.640640747,0.620850839,-0.291830188,-1.208934445,-0.241203781,0.332674583,-0.682176874,0.434544722,-0.049846663
2006-01-31,5.230009725,-0.4685621,0.392754286,-0.278666465,-4.123639787,10.41647673,-0.795249189,-0.477098309,0.678563953,0.687424963,-1.728670145,-3.205475854,0.56720616,-0.416427128
2006-02-28,-0.097047431,-5.590100267,0.343766566,0.012073003,0.444348598,4.640615213,5.122480664,0.163758162,-0.894429171,-0.112628464,-0.201234354,1.758891255,0.887221102,-0.114784777
2006-03-31,2.573221417,1.200001776,0.911231061,-1.67880481,-0.474306216,-0.298159295,-0.771920175,0.349627928,-0.578500857,0.917117327,0.287473471,0.548214986,0.208309311,-0.391222336
2006-04-30,8.38643433,0.03258608,0.153162005,-1.570093815,-3.536974871,6.971086632,1.655432015,0.762707111,0.366871691,0.155233164,0.151040588,-4.820592652,0.138105248,0.206851632
2006-05-31,3.680017434,-1.494805599,-0.355476623,-0.77209061,2.296933765,-2.539355643,4.712711892,-0.997333604,-0.263998623,0.03409395,0.170709548,0.78076462,0.804470666,1.063524736
2006-06-30,-1.770031487,1.468689383,0.005652862,1.622041045,0.757431411,-3.586244637,-3.383368302,-0.499022245,-0.579049749,0.074954661,0.806685186,1.460612186,0.152085242,-0.499948428
2006-07-31,1.651884598,0.164231194,-0.629931339,-1.50140177,-0.053434462,2.426435912,1.223147127,-0.146083032,0.368991813,-0.56434382,-0.568098649,-0.869930928,1.037271747,-0.699679954
2006-08-31,1.12731592,-3.408309848,-0.563174875,0.143184415,-0.368660354,3.39875968,1.985356826,0.289821561,0.052448012,-0.383742371,-0.063755539,-0.376518234,0.001900713,-0.483211721
2006-09-30,1.765958813,-5.377068634,-0.100851134,-0.188579177,1.179233843,4.297708087,3.520363193,0.497078877,-2.771470207,0.008922288,0.507017737,1.986349409,-0.20192081,-0.932676247
2006-10-31,2.668317234,-1.536578948,0.040681437,-1.330791687,-1.62701812,3.162437405,0.54681169,-0.646645614,-2.43768801,0.008398325,-0.66051044,-2.110911071,-0.150414755,-1.17948305
2006-11-30,-1.241726095,1.605877613,-0.334230022,0.492870018,-3.60083173,-1.041682058,-1.196837017,-0.105007857,-1.183868915,-0.109868519,-0.472837761,-3.290604968,-0.258720462,-0.101421126
2006-12-31,-0.688777994,-3.48102395,1.376121504,-0.159102617,-0.60233054,5.864226418,0.908385405,0.124210682,0.378183316,0.746700338,0.18549772,-0.097245666,-0.61196124,-0.205800705
2007-01-31,-1.646259208,1.350386096,0.383814006,0.887607089,-0.704212871,-2.637771835,-1.918037084,-0.334602857,-0.559421271,-0.162009566,-1.210232294,1.077147952,0.084970076,-0.241937833
2007-02-28,0.626796568,-0.052660361,-0.907123206,-0.717261493,-0.043037052,-1.557397456,2.556658049,0.083204675,0.066606537,-0.830511703,0.326151579,-0.899168403,0.051573403,-0.303609187
2007-03-31,-0.562656865,1.270007609,0.424746967,-0.182597504,-0.655183117,0.590366015,-2.588744367,0.375583132,0.379523119,0.548158035,0.906264263,-1.130493881,0.440264516,0.101258203
2007-04-30,3.861007813,-0.612285582,-0.457555286,-1.538332256,-1.020601642,0.97631127,0.33472653,0.918092797,-0.247587862,-0.099847972,0.414140824,-2.866263953,-0.19443426,-0.483622834
2007-05-31,-1.092712165,0.114229976,0.836209006,-0.458643553,-0.200509429,-0.916163459,-2.160263416,-0.630649941,0.066369042,0.595513458,0.065355918,0.522866121,0.194720451,0.259195814
2007-06-30,-0.277507368,2.433820786,0.355835904,1.495414788,0.167040139,0.551965369,-3.927329977,-0.232207968,-0.561570536,-0.043233529,0.496370179,-1.475954467,0.422980202,0.073056993
2007-07-31,2.9766589,1.168511334,-0.827859409,0.916715007,-0.059018695,3.532108178,-0.18466198,-0.294788079,-0.560754344,-0.574165654,0.934806585,-0.914502364,0.234806986,1.3036433
2007-08-31,-2.389915035,0.068374372,-0.239476442,2.186671592,-0.726802022,0.234499929,-1.185531196,-0.168597845,-1.187299314,-0.234206522,5.581567362,1.486935678,1.065327102,0.947375054
2007-09-30,-0.590317384,2.36732271,0.071281483,0.709009189,-5.520683919,0.56982178,-3.08352264,0.461456224,0.071478455,0.344038761,0.188021087,-5.952132435,0.957926843,0.022383279
2007-10-31,-1.913890074,4.006964094,-0.207010909,1.763205351,-3.81294706,0.796932739,-5.342658613,-0.589704044,-0.243298793,-0.395559166,-1.762036241,-2.737172986,0.701172246,0.105115167
